id_pedido,probabilidad_completado,prediccion,estado_predicho,real
109609,0.8666666666666667,1,COMPLETE,COMPLETE
55222,0.8666666666666667,1,COMPLETE,COMPLETE
145810,0.8666666666666667,1,COMPLETE,CANCELED
13552,0.8666666666666667,1,COMPLETE,CANCELED
28893,0.5333333333333333,1,COMPLETE,CANCELED
84322,0.7333333333333333,1,COMPLETE,COMPLETE
53687,0.5333333333333333,1,COMPLETE,COMPLETE
134106,0.8666666666666667,1,COMPLETE,COMPLETE
55369,0.7333333333333333,1,COMPLETE,COMPLETE
126361,0.8,1,COMPLETE,COMPLETE
74332,0.6,1,COMPLETE,COMPLETE
26175,0.5333333333333333,1,COMPLETE,CANCELED
139483,0.8,1,COMPLETE,COMPLETE
39541,0.8666666666666667,1,COMPLETE,COMPLETE
20385,0.7333333333333333,1,COMPLETE,CANCELED
145978,0.8,1,COMPLETE,CANCELED
98695,0.8666666666666667,1,COMPLETE,CANCELED
90629,0.6,1,COMPLETE,CANCELED
92944,0.6666666666666666,1,COMPLETE,COMPLETE
62718,0.8,1,COMPLETE,COMPLETE
65964,0.8,1,COMPLETE,COMPLETE
53029,0.6666666666666666,1,COMPLETE,CANCELED
68792,0.8666666666666667,1,COMPLETE,CANCELED
27399,0.6666666666666666,1,COMPLETE,COMPLETE
44753,0.7333333333333333,1,COMPLETE,COMPLETE
130111,0.6666666666666666,1,COMPLETE,COMPLETE
46238,0.7333333333333333,1,COMPLETE,COMPLETE
93418,0.6666666666666666,1,COMPLETE,COMPLETE
60080,0.8666666666666667,1,COMPLETE,CANCELED
38568,0.6,1,COMPLETE,COMPLETE
145102,0.4,0,CANCELED,CANCELED
146188,0.4,0,CANCELED,CANCELED
113674,0.6,1,COMPLETE,CANCELED
53218,0.6666666666666666,1,COMPLETE,CANCELED
2021,0.7333333333333333,1,COMPLETE,COMPLETE
134640,0.7333333333333333,1,COMPLETE,CANCELED
85844,0.9333333333333333,1,COMPLETE,COMPLETE
64020,0.6,1,COMPLETE,COMPLETE
16030,0.8666666666666667,1,COMPLETE,COMPLETE
4629,0.6666666666666666,1,COMPLETE,COMPLETE
15666,0.7333333333333333,1,COMPLETE,COMPLETE
54736,0.8,1,COMPLETE,COMPLETE
34488,0.7333333333333333,1,COMPLETE,CANCELED
126594,0.7333333333333333,1,COMPLETE,COMPLETE
54882,0.4666666666666667,0,CANCELED,COMPLETE
79037,0.4666666666666667,0,CANCELED,COMPLETE
94175,0.8666666666666667,1,COMPLETE,COMPLETE
41196,0.6,1,COMPLETE,COMPLETE
104170,0.3333333333333333,0,CANCELED,CANCELED
149199,0.6666666666666666,1,COMPLETE,CANCELED
35427,0.6,1,COMPLETE,COMPLETE
141705,0.7333333333333333,1,COMPLETE,COMPLETE
126412,0.5333333333333333,1,COMPLETE,COMPLETE
31664,0.8666666666666667,1,COMPLETE,COMPLETE
52009,0.6666666666666666,1,COMPLETE,COMPLETE
73857,0.7333333333333333,1,COMPLETE,CANCELED
60428,0.0,0,CANCELED,CANCELED
73217,0.4666666666666667,0,CANCELED,CANCELED
41800,0.9333333333333333,1,COMPLETE,COMPLETE
37321,0.6,1,COMPLETE,COMPLETE
1311,0.7333333333333333,1,COMPLETE,COMPLETE
94799,0.6,1,COMPLETE,CANCELED
95987,0.9333333333333333,1,COMPLETE,CANCELED
37183,0.7333333333333333,1,COMPLETE,COMPLETE
131033,0.6,1,COMPLETE,CANCELED
37498,0.8,1,COMPLETE,COMPLETE
26406,0.8,1,COMPLETE,COMPLETE
67931,0.6666666666666666,1,COMPLETE,CANCELED
114998,0.0,0,CANCELED,CANCELED
76248,0.4666666666666667,0,CANCELED,CANCELED
145423,0.6,1,COMPLETE,CANCELED
126093,0.6,1,COMPLETE,COMPLETE
13616,0.6,1,COMPLETE,CANCELED
67524,0.6,1,COMPLETE,CANCELED
119194,0.6666666666666666,1,COMPLETE,COMPLETE
96757,0.7333333333333333,1,COMPLETE,CANCELED
117623,0.4666666666666667,0,CANCELED,CANCELED
59397,0.6666666666666666,1,COMPLETE,CANCELED
97449,0.6666666666666666,1,COMPLETE,COMPLETE
126968,0.7333333333333333,1,COMPLETE,COMPLETE
10965,0.26666666666666666,0,CANCELED,COMPLETE
96326,0.6,1,COMPLETE,CANCELED
110811,0.6,1,COMPLETE,CANCELED
36627,0.6,1,COMPLETE,COMPLETE
49774,0.8,1,COMPLETE,COMPLETE
23682,0.5333333333333333,1,COMPLETE,COMPLETE
21587,0.6,1,COMPLETE,CANCELED
27190,0.6666666666666666,1,COMPLETE,CANCELED
120335,0.6,1,COMPLETE,COMPLETE
143604,0.6666666666666666,1,COMPLETE,CANCELED
98989,0.7333333333333333,1,COMPLETE,CANCELED
10105,0.6666666666666666,1,COMPLETE,COMPLETE
27311,0.8666666666666667,1,COMPLETE,CANCELED
53566,0.6666666666666666,1,COMPLETE,CANCELED
77143,0.6666666666666666,1,COMPLETE,COMPLETE
126187,0.8,1,COMPLETE,COMPLETE
76553,0.7333333333333333,1,COMPLETE,COMPLETE
64368,0.4666666666666667,0,CANCELED,CANCELED
30889,0.8666666666666667,1,COMPLETE,COMPLETE
34738,0.4,0,CANCELED,COMPLETE
15766,0.5333333333333333,1,COMPLETE,COMPLETE
108510,0.7333333333333333,1,COMPLETE,CANCELED
81481,0.8666666666666667,1,COMPLETE,COMPLETE
137656,0.6,1,COMPLETE,COMPLETE
146588,0.6666666666666666,1,COMPLETE,CANCELED
55531,0.7333333333333333,1,COMPLETE,COMPLETE
35090,0.6666666666666666,1,COMPLETE,COMPLETE
105149,0.6666666666666666,1,COMPLETE,CANCELED
67957,1.0,1,COMPLETE,COMPLETE
56984,0.6666666666666666,1,COMPLETE,COMPLETE
17511,0.7333333333333333,1,COMPLETE,COMPLETE
13353,0.6,1,COMPLETE,CANCELED
136443,0.9333333333333333,1,COMPLETE,COMPLETE
119489,0.6,1,COMPLETE,COMPLETE
137616,0.7333333333333333,1,COMPLETE,COMPLETE
125118,0.4666666666666667,0,CANCELED,COMPLETE
132830,0.6666666666666666,1,COMPLETE,COMPLETE
15658,0.8666666666666667,1,COMPLETE,COMPLETE
60506,0.7333333333333333,1,COMPLETE,CANCELED
101109,0.6666666666666666,1,COMPLETE,CANCELED
137900,0.8,1,COMPLETE,COMPLETE
98465,0.5333333333333333,1,COMPLETE,CANCELED
63666,0.4666666666666667,0,CANCELED,COMPLETE
10650,0.5333333333333333,1,COMPLETE,COMPLETE
9195,0.7333333333333333,1,COMPLETE,COMPLETE
47039,0.8666666666666667,1,COMPLETE,CANCELED
95992,0.6666666666666666,1,COMPLETE,CANCELED
45334,0.3333333333333333,0,CANCELED,CANCELED
103587,0.4666666666666667,0,CANCELED,COMPLETE
95503,0.6666666666666666,1,COMPLETE,CANCELED
88227,0.7333333333333333,1,COMPLETE,COMPLETE
121399,0.8666666666666667,1,COMPLETE,CANCELED
82311,0.7333333333333333,1,COMPLETE,COMPLETE
42504,0.7333333333333333,1,COMPLETE,COMPLETE
132827,0.7333333333333333,1,COMPLETE,COMPLETE
115417,0.8666666666666667,1,COMPLETE,COMPLETE
22377,0.6,1,COMPLETE,COMPLETE
139185,0.7333333333333333,1,COMPLETE,COMPLETE
81434,0.7333333333333333,1,COMPLETE,COMPLETE
102374,0.7333333333333333,1,COMPLETE,CANCELED
89920,0.7333333333333333,1,COMPLETE,COMPLETE
148537,0.7333333333333333,1,COMPLETE,CANCELED
129475,0.8666666666666667,1,COMPLETE,COMPLETE
145798,0.7333333333333333,1,COMPLETE,CANCELED
148850,0.7333333333333333,1,COMPLETE,CANCELED
126022,0.6,1,COMPLETE,COMPLETE
115671,0.6,1,COMPLETE,COMPLETE
54970,0.9333333333333333,1,COMPLETE,COMPLETE
1580,0.6666666666666666,1,COMPLETE,COMPLETE
100900,0.0,0,CANCELED,CANCELED
37551,0.6,1,COMPLETE,COMPLETE
8486,0.6666666666666666,1,COMPLETE,COMPLETE
139607,0.7333333333333333,1,COMPLETE,COMPLETE
2413,0.6,1,COMPLETE,COMPLETE
98101,0.6,1,COMPLETE,COMPLETE
148159,0.7333333333333333,1,COMPLETE,COMPLETE
58119,0.7333333333333333,1,COMPLETE,COMPLETE
119827,0.4666666666666667,0,CANCELED,COMPLETE
142808,0.8,1,COMPLETE,COMPLETE
54662,0.8,1,COMPLETE,COMPLETE
90618,0.6666666666666666,1,COMPLETE,COMPLETE
25296,0.6666666666666666,1,COMPLETE,CANCELED
140416,0.6666666666666666,1,COMPLETE,COMPLETE
1728,0.6666666666666666,1,COMPLETE,CANCELED
11520,0.6,1,COMPLETE,COMPLETE
106295,0.7333333333333333,1,COMPLETE,COMPLETE
24536,0.7333333333333333,1,COMPLETE,COMPLETE
46755,0.8,1,COMPLETE,COMPLETE
148811,0.6666666666666666,1,COMPLETE,COMPLETE
132207,0.5333333333333333,1,COMPLETE,CANCELED
23546,0.8666666666666667,1,COMPLETE,COMPLETE
94768,0.7333333333333333,1,COMPLETE,COMPLETE
20463,0.6,1,COMPLETE,CANCELED
716,0.4666666666666667,0,CANCELED,COMPLETE
149490,0.6,1,COMPLETE,COMPLETE
71874,0.6666666666666666,1,COMPLETE,COMPLETE
148900,0.5333333333333333,1,COMPLETE,COMPLETE
129046,0.7333333333333333,1,COMPLETE,COMPLETE
101005,0.6,1,COMPLETE,COMPLETE
150266,0.6666666666666666,1,COMPLETE,COMPLETE
64403,0.7333333333333333,1,COMPLETE,CANCELED
95739,0.8,1,COMPLETE,COMPLETE
128056,0.4666666666666667,0,CANCELED,COMPLETE
131405,0.5333333333333333,1,COMPLETE,CANCELED
119837,0.8666666666666667,1,COMPLETE,COMPLETE
70426,0.8,1,COMPLETE,CANCELED
15466,0.6666666666666666,1,COMPLETE,COMPLETE
84144,0.9333333333333333,1,COMPLETE,COMPLETE
78838,0.4666666666666667,0,CANCELED,COMPLETE
53582,0.4666666666666667,0,CANCELED,CANCELED
55182,0.6,1,COMPLETE,COMPLETE
145601,0.7333333333333333,1,COMPLETE,CANCELED
119291,0.8,1,COMPLETE,CANCELED
40418,0.6666666666666666,1,COMPLETE,COMPLETE
127383,0.8,1,COMPLETE,CANCELED
103706,0.6,1,COMPLETE,COMPLETE
65834,0.7333333333333333,1,COMPLETE,COMPLETE
7536,0.6,1,COMPLETE,COMPLETE
70896,0.7333333333333333,1,COMPLETE,COMPLETE
109540,0.7333333333333333,1,COMPLETE,COMPLETE
65556,0.7333333333333333,1,COMPLETE,COMPLETE
27457,0.7333333333333333,1,COMPLETE,CANCELED
145145,0.5333333333333333,1,COMPLETE,CANCELED
43305,0.8,1,COMPLETE,COMPLETE
127640,0.0,0,CANCELED,CANCELED
118078,0.6666666666666666,1,COMPLETE,CANCELED
100065,0.0,0,CANCELED,CANCELED
91753,0.9333333333333333,1,COMPLETE,COMPLETE
43291,0.8,1,COMPLETE,COMPLETE
7819,0.6666666666666666,1,COMPLETE,CANCELED
143632,0.0,0,CANCELED,CANCELED
51953,0.8,1,COMPLETE,CANCELED
29156,0.6666666666666666,1,COMPLETE,CANCELED
25805,0.5333333333333333,1,COMPLETE,CANCELED
6013,0.6666666666666666,1,COMPLETE,CANCELED
94939,0.4666666666666667,0,CANCELED,COMPLETE
4173,0.6,1,COMPLETE,CANCELED
110472,0.6666666666666666,1,COMPLETE,COMPLETE
13939,0.6,1,COMPLETE,CANCELED
30484,0.6,1,COMPLETE,COMPLETE
135209,0.6666666666666666,1,COMPLETE,CANCELED
36723,0.7333333333333333,1,COMPLETE,COMPLETE
6044,0.5333333333333333,1,COMPLETE,COMPLETE
66518,0.6666666666666666,1,COMPLETE,COMPLETE
66474,0.7333333333333333,1,COMPLETE,CANCELED
135612,0.0,0,CANCELED,CANCELED
87021,0.4,0,CANCELED,CANCELED
132495,0.8666666666666667,1,COMPLETE,COMPLETE
99040,0.0,0,CANCELED,CANCELED
102702,0.6666666666666666,1,COMPLETE,COMPLETE
106933,0.6666666666666666,1,COMPLETE,COMPLETE
66978,0.7333333333333333,1,COMPLETE,COMPLETE
5972,0.5333333333333333,1,COMPLETE,COMPLETE
41401,0.6666666666666666,1,COMPLETE,COMPLETE
114622,0.0,0,CANCELED,CANCELED
55958,0.6666666666666666,1,COMPLETE,COMPLETE
15820,0.7333333333333333,1,COMPLETE,COMPLETE
42117,0.8,1,COMPLETE,COMPLETE
41718,0.8,1,COMPLETE,COMPLETE
25727,0.6666666666666666,1,COMPLETE,COMPLETE
49823,0.8,1,COMPLETE,COMPLETE
37846,0.5333333333333333,1,COMPLETE,COMPLETE
83535,0.8,1,COMPLETE,COMPLETE
42852,0.4,0,CANCELED,CANCELED
82015,0.6,1,COMPLETE,COMPLETE
95435,0.8666666666666667,1,COMPLETE,CANCELED
150885,0.5333333333333333,1,COMPLETE,COMPLETE
109571,0.5333333333333333,1,COMPLETE,COMPLETE
117727,0.6,1,COMPLETE,COMPLETE
85914,0.6666666666666666,1,COMPLETE,CANCELED
70668,0.7333333333333333,1,COMPLETE,COMPLETE
71313,0.8,1,COMPLETE,CANCELED
148138,0.6666666666666666,1,COMPLETE,COMPLETE
37727,0.6,1,COMPLETE,COMPLETE
8599,0.7333333333333333,1,COMPLETE,COMPLETE
150015,0.8,1,COMPLETE,CANCELED
147136,0.6666666666666666,1,COMPLETE,COMPLETE
110141,0.6666666666666666,1,COMPLETE,COMPLETE
47902,0.6,1,COMPLETE,COMPLETE
57265,0.5333333333333333,1,COMPLETE,COMPLETE
121593,0.8,1,COMPLETE,COMPLETE
19313,0.6666666666666666,1,COMPLETE,CANCELED
140352,0.8,1,COMPLETE,COMPLETE
129740,0.8,1,COMPLETE,COMPLETE
109814,0.6666666666666666,1,COMPLETE,COMPLETE
30614,0.6666666666666666,1,COMPLETE,CANCELED
9330,0.4666666666666667,0,CANCELED,CANCELED
119048,0.8,1,COMPLETE,COMPLETE
34175,0.6666666666666666,1,COMPLETE,COMPLETE
135674,0.6666666666666666,1,COMPLETE,CANCELED
67411,0.6,1,COMPLETE,CANCELED
148637,0.8666666666666667,1,COMPLETE,COMPLETE
87016,0.6666666666666666,1,COMPLETE,COMPLETE
104934,0.8666666666666667,1,COMPLETE,CANCELED
117731,0.5333333333333333,1,COMPLETE,COMPLETE
129467,0.6,1,COMPLETE,COMPLETE
42556,0.6,1,COMPLETE,CANCELED
48084,0.4666666666666667,0,CANCELED,COMPLETE
9457,0.6,1,COMPLETE,COMPLETE
20321,0.6,1,COMPLETE,CANCELED
30966,0.7333333333333333,1,COMPLETE,COMPLETE
39284,0.4666666666666667,0,CANCELED,COMPLETE
117061,0.4666666666666667,0,CANCELED,CANCELED
131543,0.8,1,COMPLETE,CANCELED
108474,0.6,1,COMPLETE,COMPLETE
76285,0.6666666666666666,1,COMPLETE,COMPLETE
132106,0.6,1,COMPLETE,COMPLETE
132034,0.8666666666666667,1,COMPLETE,CANCELED
23731,0.4666666666666667,0,CANCELED,COMPLETE
15939,0.7333333333333333,1,COMPLETE,COMPLETE
29754,0.5333333333333333,1,COMPLETE,CANCELED
146847,0.6,1,COMPLETE,COMPLETE
69110,0.8,1,COMPLETE,COMPLETE
69389,0.8,1,COMPLETE,COMPLETE
132989,0.7333333333333333,1,COMPLETE,COMPLETE
19926,0.6666666666666666,1,COMPLETE,CANCELED
130301,0.8,1,COMPLETE,COMPLETE
92962,0.6666666666666666,1,COMPLETE,COMPLETE
34411,0.8666666666666667,1,COMPLETE,COMPLETE
111813,0.6666666666666666,1,COMPLETE,COMPLETE
78331,0.8,1,COMPLETE,CANCELED
146287,0.6666666666666666,1,COMPLETE,CANCELED
49189,0.6666666666666666,1,COMPLETE,COMPLETE
121469,0.8,1,COMPLETE,COMPLETE
27517,0.8,1,COMPLETE,COMPLETE
120613,0.4666666666666667,0,CANCELED,COMPLETE
68201,0.7333333333333333,1,COMPLETE,COMPLETE
56205,0.6,1,COMPLETE,COMPLETE
5209,0.6,1,COMPLETE,COMPLETE
28584,0.8666666666666667,1,COMPLETE,CANCELED
135952,0.5333333333333333,1,COMPLETE,CANCELED
1969,0.7333333333333333,1,COMPLETE,CANCELED
112586,0.7333333333333333,1,COMPLETE,COMPLETE
26174,0.5333333333333333,1,COMPLETE,CANCELED
90936,0.7333333333333333,1,COMPLETE,COMPLETE
13955,0.7333333333333333,1,COMPLETE,CANCELED
76576,0.6666666666666666,1,COMPLETE,COMPLETE
103410,0.6666666666666666,1,COMPLETE,CANCELED
75357,0.7333333333333333,1,COMPLETE,COMPLETE
19186,0.6666666666666666,1,COMPLETE,CANCELED
58142,0.6666666666666666,1,COMPLETE,COMPLETE
37358,0.6666666666666666,1,COMPLETE,COMPLETE
120022,0.0,0,CANCELED,CANCELED
147309,0.6,1,COMPLETE,CANCELED
28732,0.8,1,COMPLETE,CANCELED
92775,0.8,1,COMPLETE,COMPLETE
120108,0.4666666666666667,0,CANCELED,COMPLETE
110578,0.7333333333333333,1,COMPLETE,CANCELED
30260,0.7333333333333333,1,COMPLETE,COMPLETE
112403,0.3333333333333333,0,CANCELED,CANCELED
110290,0.6666666666666666,1,COMPLETE,COMPLETE
7049,0.8,1,COMPLETE,COMPLETE
86568,0.8,1,COMPLETE,COMPLETE
13772,0.7333333333333333,1,COMPLETE,CANCELED
62713,0.8,1,COMPLETE,CANCELED
130821,0.7333333333333333,1,COMPLETE,CANCELED
46106,0.6,1,COMPLETE,CANCELED
93424,0.8,1,COMPLETE,COMPLETE
136885,0.4,0,CANCELED,COMPLETE
26171,0.9333333333333333,1,COMPLETE,CANCELED
148142,0.8,1,COMPLETE,COMPLETE
133628,0.9333333333333333,1,COMPLETE,COMPLETE
129879,0.6666666666666666,1,COMPLETE,COMPLETE
65508,0.7333333333333333,1,COMPLETE,COMPLETE
58193,0.5333333333333333,1,COMPLETE,COMPLETE
16569,0.6,1,COMPLETE,COMPLETE
26134,0.7333333333333333,1,COMPLETE,CANCELED
147195,0.7333333333333333,1,COMPLETE,COMPLETE
149742,0.6,1,COMPLETE,COMPLETE
105810,0.6666666666666666,1,COMPLETE,COMPLETE
127839,0.6666666666666666,1,COMPLETE,COMPLETE
125832,0.6,1,COMPLETE,COMPLETE
110086,0.8,1,COMPLETE,COMPLETE
69005,0.5333333333333333,1,COMPLETE,COMPLETE
1844,0.6666666666666666,1,COMPLETE,COMPLETE
26254,0.7333333333333333,1,COMPLETE,COMPLETE
141205,0.8666666666666667,1,COMPLETE,CANCELED
56438,0.7333333333333333,1,COMPLETE,CANCELED
121341,0.6666666666666666,1,COMPLETE,COMPLETE
93211,0.6666666666666666,1,COMPLETE,COMPLETE
20870,0.5333333333333333,1,COMPLETE,COMPLETE
27763,0.8,1,COMPLETE,CANCELED
3743,0.5333333333333333,1,COMPLETE,COMPLETE
30949,0.8,1,COMPLETE,COMPLETE
135911,0.5333333333333333,1,COMPLETE,CANCELED
26996,0.4,0,CANCELED,COMPLETE
107950,0.6,1,COMPLETE,COMPLETE
113710,0.6,1,COMPLETE,CANCELED
36986,0.8,1,COMPLETE,COMPLETE
91463,0.6666666666666666,1,COMPLETE,COMPLETE
92739,0.8,1,COMPLETE,COMPLETE
149508,0.6,1,COMPLETE,COMPLETE
113795,0.8,1,COMPLETE,CANCELED
97715,0.6666666666666666,1,COMPLETE,COMPLETE
7471,0.6666666666666666,1,COMPLETE,COMPLETE
48861,0.8,1,COMPLETE,COMPLETE
107288,0.6,1,COMPLETE,COMPLETE
58436,0.6666666666666666,1,COMPLETE,COMPLETE
69233,0.7333333333333333,1,COMPLETE,COMPLETE
143095,0.6666666666666666,1,COMPLETE,CANCELED
37332,0.6666666666666666,1,COMPLETE,COMPLETE
30691,0.4,0,CANCELED,COMPLETE
134935,0.6666666666666666,1,COMPLETE,COMPLETE
16577,0.7333333333333333,1,COMPLETE,COMPLETE
20969,0.7333333333333333,1,COMPLETE,CANCELED
4998,0.8666666666666667,1,COMPLETE,CANCELED
23429,0.6666666666666666,1,COMPLETE,COMPLETE
146569,0.7333333333333333,1,COMPLETE,CANCELED
32664,0.8,1,COMPLETE,COMPLETE
63193,0.8666666666666667,1,COMPLETE,COMPLETE
112752,0.6,1,COMPLETE,COMPLETE
94786,0.7333333333333333,1,COMPLETE,COMPLETE
140462,0.4666666666666667,0,CANCELED,COMPLETE
3340,0.8,1,COMPLETE,COMPLETE
36376,0.7333333333333333,1,COMPLETE,COMPLETE
95836,0.7333333333333333,1,COMPLETE,CANCELED
32696,0.8666666666666667,1,COMPLETE,COMPLETE
12688,0.6666666666666666,1,COMPLETE,COMPLETE
24927,0.6,1,COMPLETE,COMPLETE
86050,0.6666666666666666,1,COMPLETE,COMPLETE
47354,0.6,1,COMPLETE,COMPLETE
141280,0.8666666666666667,1,COMPLETE,COMPLETE
88052,0.4666666666666667,0,CANCELED,COMPLETE
35571,0.7333333333333333,1,COMPLETE,COMPLETE
37862,0.4,0,CANCELED,COMPLETE
20422,0.7333333333333333,1,COMPLETE,CANCELED
47327,0.7333333333333333,1,COMPLETE,COMPLETE
78947,0.4666666666666667,0,CANCELED,COMPLETE
59944,0.8,1,COMPLETE,COMPLETE
43217,0.6666666666666666,1,COMPLETE,COMPLETE
31652,0.6,1,COMPLETE,COMPLETE
134007,0.6,1,COMPLETE,CANCELED
112295,0.7333333333333333,1,COMPLETE,CANCELED
36231,0.7333333333333333,1,COMPLETE,COMPLETE
33173,0.6666666666666666,1,COMPLETE,COMPLETE
14555,0.4,0,CANCELED,CANCELED
100999,0.4666666666666667,0,CANCELED,CANCELED
106887,0.5333333333333333,1,COMPLETE,COMPLETE
125108,0.6666666666666666,1,COMPLETE,COMPLETE
127679,0.0,0,CANCELED,CANCELED
23784,0.6,1,COMPLETE,COMPLETE
95214,0.5333333333333333,1,COMPLETE,COMPLETE
100511,0.6666666666666666,1,COMPLETE,CANCELED
142005,0.7333333333333333,1,COMPLETE,COMPLETE
84112,0.6666666666666666,1,COMPLETE,COMPLETE
138478,0.6,1,COMPLETE,COMPLETE
24731,0.6666666666666666,1,COMPLETE,COMPLETE
54276,0.8,1,COMPLETE,COMPLETE
37377,0.7333333333333333,1,COMPLETE,COMPLETE
70334,0.6666666666666666,1,COMPLETE,CANCELED
5037,0.6,1,COMPLETE,CANCELED
35471,0.8666666666666667,1,COMPLETE,COMPLETE
94492,0.6,1,COMPLETE,COMPLETE
104897,0.8,1,COMPLETE,CANCELED
5436,0.7333333333333333,1,COMPLETE,COMPLETE
23204,0.7333333333333333,1,COMPLETE,CANCELED
102288,0.8,1,COMPLETE,CANCELED
74716,0.6666666666666666,1,COMPLETE,COMPLETE
135334,0.6666666666666666,1,COMPLETE,CANCELED
77998,0.7333333333333333,1,COMPLETE,COMPLETE
69062,0.5333333333333333,1,COMPLETE,COMPLETE
118012,0.6666666666666666,1,COMPLETE,CANCELED
31760,0.6666666666666666,1,COMPLETE,COMPLETE
101638,0.6666666666666666,1,COMPLETE,COMPLETE
46833,0.8,1,COMPLETE,CANCELED
136606,0.8666666666666667,1,COMPLETE,CANCELED
129023,0.8,1,COMPLETE,COMPLETE
95353,0.5333333333333333,1,COMPLETE,CANCELED
96160,0.8,1,COMPLETE,COMPLETE
121820,0.8,1,COMPLETE,COMPLETE
9591,0.6666666666666666,1,COMPLETE,CANCELED
54028,0.7333333333333333,1,COMPLETE,COMPLETE
21449,0.8666666666666667,1,COMPLETE,COMPLETE
70942,0.6666666666666666,1,COMPLETE,COMPLETE
1051,0.7333333333333333,1,COMPLETE,COMPLETE
20436,0.6,1,COMPLETE,CANCELED
144302,0.7333333333333333,1,COMPLETE,CANCELED
122823,0.4666666666666667,0,CANCELED,COMPLETE
112480,0.7333333333333333,1,COMPLETE,COMPLETE
113766,0.8666666666666667,1,COMPLETE,CANCELED
65333,0.0,0,CANCELED,CANCELED
103412,0.4,0,CANCELED,CANCELED
115507,0.8666666666666667,1,COMPLETE,CANCELED
12191,0.6666666666666666,1,COMPLETE,COMPLETE
89700,0.4666666666666667,0,CANCELED,CANCELED
38915,0.6,1,COMPLETE,COMPLETE
22800,0.6666666666666666,1,COMPLETE,COMPLETE
18704,0.7333333333333333,1,COMPLETE,COMPLETE
128639,0.8,1,COMPLETE,COMPLETE
59163,0.8666666666666667,1,COMPLETE,CANCELED
47041,0.8,1,COMPLETE,CANCELED
40438,0.7333333333333333,1,COMPLETE,COMPLETE
93841,0.8666666666666667,1,COMPLETE,COMPLETE
123445,0.4666666666666667,0,CANCELED,CANCELED
97783,0.7333333333333333,1,COMPLETE,COMPLETE
145037,0.7333333333333333,1,COMPLETE,CANCELED
92987,0.8,1,COMPLETE,COMPLETE
113616,0.6,1,COMPLETE,COMPLETE
10928,0.7333333333333333,1,COMPLETE,COMPLETE
139854,0.7333333333333333,1,COMPLETE,COMPLETE
116777,0.4666666666666667,0,CANCELED,COMPLETE
125730,0.4666666666666667,0,CANCELED,CANCELED
32353,0.7333333333333333,1,COMPLETE,COMPLETE
48573,0.6,1,COMPLETE,CANCELED
51393,0.8,1,COMPLETE,COMPLETE
80152,0.5333333333333333,1,COMPLETE,COMPLETE
54866,0.7333333333333333,1,COMPLETE,COMPLETE
58411,0.7333333333333333,1,COMPLETE,COMPLETE
66371,0.4666666666666667,0,CANCELED,COMPLETE
62533,0.5333333333333333,1,COMPLETE,COMPLETE
49617,0.4666666666666667,0,CANCELED,COMPLETE
102053,0.4666666666666667,0,CANCELED,COMPLETE
99991,0.6,1,COMPLETE,CANCELED
48520,0.5333333333333333,1,COMPLETE,COMPLETE
121581,0.5333333333333333,1,COMPLETE,CANCELED
19935,0.5333333333333333,1,COMPLETE,CANCELED
12637,0.6,1,COMPLETE,CANCELED
151067,0.5333333333333333,1,COMPLETE,CANCELED
125475,0.6666666666666666,1,COMPLETE,COMPLETE
11486,0.7333333333333333,1,COMPLETE,COMPLETE
18551,0.4666666666666667,0,CANCELED,COMPLETE
19008,0.8,1,COMPLETE,COMPLETE
131996,0.8,1,COMPLETE,CANCELED
87862,0.6666666666666666,1,COMPLETE,COMPLETE
147433,0.8,1,COMPLETE,COMPLETE
145269,0.6666666666666666,1,COMPLETE,CANCELED
31828,0.7333333333333333,1,COMPLETE,COMPLETE
144828,0.8,1,COMPLETE,CANCELED
91062,0.8,1,COMPLETE,COMPLETE
118578,0.6666666666666666,1,COMPLETE,CANCELED
17070,0.3333333333333333,0,CANCELED,COMPLETE
139515,0.5333333333333333,1,COMPLETE,COMPLETE
122384,0.7333333333333333,1,COMPLETE,COMPLETE
33937,0.5333333333333333,1,COMPLETE,COMPLETE
50417,0.8,1,COMPLETE,COMPLETE
108353,0.6,1,COMPLETE,CANCELED
92348,0.6666666666666666,1,COMPLETE,COMPLETE
2205,0.9333333333333333,1,COMPLETE,CANCELED
83360,0.6666666666666666,1,COMPLETE,CANCELED
147956,0.7333333333333333,1,COMPLETE,COMPLETE
111511,0.6666666666666666,1,COMPLETE,COMPLETE
36402,0.5333333333333333,1,COMPLETE,CANCELED
96041,0.5333333333333333,1,COMPLETE,CANCELED
142446,0.5333333333333333,1,COMPLETE,COMPLETE
142616,0.6666666666666666,1,COMPLETE,CANCELED
137295,0.8666666666666667,1,COMPLETE,COMPLETE
84604,0.6666666666666666,1,COMPLETE,COMPLETE
49709,0.8,1,COMPLETE,COMPLETE
12410,0.7333333333333333,1,COMPLETE,COMPLETE
95970,0.6666666666666666,1,COMPLETE,COMPLETE
63801,0.8666666666666667,1,COMPLETE,COMPLETE
103466,0.6666666666666666,1,COMPLETE,COMPLETE
89493,0.8,1,COMPLETE,COMPLETE
39534,0.4666666666666667,0,CANCELED,COMPLETE
94199,0.7333333333333333,1,COMPLETE,COMPLETE
146378,0.7333333333333333,1,COMPLETE,CANCELED
6496,0.6,1,COMPLETE,CANCELED
100989,0.7333333333333333,1,COMPLETE,CANCELED
127634,0.8666666666666667,1,COMPLETE,COMPLETE
